country,year,co2,co2_per_capita,gdp,population,iso_code,pm2_5,latitude,longitude,temperature,code,region,income_group,lending category
Sweden,1994,60.026,6.836,241524293632.0,8780193.0,SWE,,,,0.4,SWE,Europe & Central Asia,High Income,
Sweden,1995,59.512,6.743,251741126656.0,8826299.0,SWE,,,,0.5,SWE,Europe & Central Asia,High Income,
Sweden,1996,63.381,7.17,256498925568.0,8840329.0,SWE,,,,0.34,SWE,Europe & Central Asia,High Income,
Sweden,1997,58.383,6.6,264171110400.0,8845524.0,SWE,,,,0.39,SWE,Europe & Central Asia,High Income,
Sweden,1998,58.802,6.644,276040712192.0,8850606.0,SWE,,,,0.72,SWE,Europe & Central Asia,High Income,
Sweden,1999,55.982,6.32,289702805504.0,8857691.0,SWE,,,,0.36,SWE,Europe & Central Asia,High Income,
Sweden,2000,54.93,6.191,303452356608.0,8872100.0,SWE,,,,0.59,SWE,Europe & Central Asia,High Income,
Sweden,2001,55.838,6.277,308398096384.0,8896018.0,SWE,,,,0.53,SWE,Europe & Central Asia,High Income,
Sweden,2002,56.685,6.351,317463789568.0,8925044.0,SWE,,,,0.56,SWE,Europe & Central Asia,High Income,
Sweden,2003,57.292,6.395,326402408448.0,8958432.0,SWE,,,,0.57,SWE,Europe & Central Asia,High Income,
Sweden,2004,56.517,6.284,341901246464.0,8993806.0,SWE,,,,0.62,SWE,Europe & Central Asia,High Income,
Sweden,2005,53.875,5.966,354496937984.0,9029770.0,SWE,,,,0.69,SWE,Europe & Central Asia,High Income,
Sweden,2006,53.738,5.918,372234682368.0,9080626.0,SWE,,,,0.55,SWE,Europe & Central Asia,High Income,
Sweden,2007,52.994,5.793,387881828352.0,9148277.0,SWE,,,,0.78,SWE,Europe & Central Asia,High Income,
Sweden,2008,50.866,5.517,388980506624.0,9219903.0,SWE,,,,0.52,SWE,Europe & Central Asia,High Income,
Sweden,2009,47.238,5.08,373026357248.0,9298738.0,SWE,,,,0.58,SWE,Europe & Central Asia,High Income,
Sweden,2010,53.12,5.664,399838969856.0,9378234.0,SWE,8.005,55.635002,13.0784735,0.88,SWE,Europe & Central Asia,High Income,
Sweden,2010,53.12,5.664,399838969856.0,9378234.0,SWE,2.074,63.848888,15.335577,0.88,SWE,Europe & Central Asia,High Income,
Sweden,2010,53.12,5.664,399838969856.0,9378234.0,SWE,9.064,57.70226229,11.97322129,0.88,SWE,Europe & Central Asia,High Income,
Sweden,2010,53.12,5.664,399838969856.0,9378234.0,SWE,7.187,56.028057,13.149458,0.88,SWE,Europe & Central Asia,High Income,
Sweden,2010,53.12,5.664,399838969856.0,9378234.0,SWE,13.575,55.59389138,13.00560938,0.88,SWE,Europe & Central Asia,High Income,
Sweden,2010,53.12,5.664,399838969856.0,9378234.0,SWE,6.514,57.393612,11.91418,0.88,SWE,Europe & Central Asia,High Income,
Sweden,2010,53.12,5.664,399838969856.0,9378234.0,SWE,7.839,59.32583383,18.05373461,0.88,SWE,Europe & Central Asia,High Income,
Sweden,2010,53.12,5.664,399838969856.0,9378234.0,SWE,4.293,63.827776,20.26743775,0.88,SWE,Europe & Central Asia,High Income,
Sweden,2010,53.12,5.664,399838969856.0,9378234.0,SWE,8.473,57.636002,18.3053,0.88,SWE,Europe & Central Asia,High Income,
Sweden,2011,49.211,5.208,397617922048.0,9449262.0,SWE,,,,0.67,SWE,Europe & Central Asia,High Income,
Sweden,2012,46.712,4.907,395278745600.0,9519479.0,SWE,,,,0.72,SWE,Europe & Central Asia,High Income,
Sweden,2013,45.202,4.708,399973744640.0,9600621.0,SWE,6.324,57.7026,11.9751,0.6,SWE,Europe & Central Asia,High Income,
Sweden,2013,45.202,4.708,399973744640.0,9600621.0,SWE,6.242,56.0281,13.15,0.6,SWE,Europe & Central Asia,High Income,
Sweden,2013,45.202,4.708,399973744640.0,9600621.0,SWE,6.954,55.87315967,12.831196,0.6,SWE,Europe & Central Asia,High Income,
Sweden,2013,45.202,4.708,399973744640.0,9600621.0,SWE,10.372,55.59345483,13.005067,0.6,SWE,Europe & Central Asia,High Income,
Sweden,2013,45.202,4.708,399973744640.0,9600621.0,SWE,5.964,59.33805727,18.0308777,0.6,SWE,Europe & Central Asia,High Income,
Sweden,2013,45.202,4.708,399973744640.0,9600621.0,SWE,1.855,63.8455,15.3197,0.6,SWE,Europe & Central Asia,High Income,
Sweden,2013,45.202,4.708,399973744640.0,9600621.0,SWE,2.727,59.8324,18.6313,0.6,SWE,Europe & Central Asia,High Income,
Sweden,2013,45.202,4.708,399973744640.0,9600621.0,SWE,5.094,58.80610467,17.38806667,0.6,SWE,Europe & Central Asia,High Income,
Sweden,2013,45.202,4.708,399973744640.0,9600621.0,SWE,3.919,59.85981612,17.63907713,0.6,SWE,Europe & Central Asia,High Income,
Sweden,2013,45.202,4.708,399973744640.0,9600621.0,SWE,5.468,57.3937,11.9142,0.6,SWE,Europe & Central Asia,High Income,
Sweden,2014,43.473,4.483,410604240896.0,9696437.0,SWE,5.535,60.4845,15.4339,0.79,SWE,Europe & Central Asia,High Income,
Sweden,2014,43.473,4.483,410604240896.0,9696437.0,SWE,8.724,57.7026,11.9751,0.79,SWE,Europe & Central Asia,High Income,
Sweden,2014,43.473,4.483,410604240896.0,9696437.0,SWE,9.403,56.6725,12.8605,0.79,SWE,Europe & Central Asia,High Income,
Sweden,2014,43.473,4.483,410604240896.0,9696437.0,SWE,8.523,55.87186667,12.83053333,0.79,SWE,Europe & Central Asia,High Income,
Sweden,2014,43.473,4.483,410604240896.0,9696437.0,SWE,11.686,55.5924,13.00555,0.79,SWE,Europe & Central Asia,High Income,
Sweden,2014,43.473,4.483,410604240896.0,9696437.0,SWE,6.941,59.35639444,18.01012778,0.79,SWE,Europe & Central Asia,High Income,
Sweden,2014,43.473,4.483,410604240896.0,9696437.0,SWE,2.868,63.8455,15.3197,0.79,SWE,Europe & Central Asia,High Income,
Sweden,2014,43.473,4.483,410604240896.0,9696437.0,SWE,4.882,59.8324,18.6313,0.79,SWE,Europe & Central Asia,High Income,
Sweden,2014,43.473,4.483,410604240896.0,9696437.0,SWE,10.169,58.8061,17.3881,0.79,SWE,Europe & Central Asia,High Income,
Sweden,2014,43.473,4.483,410604240896.0,9696437.0,SWE,6.051,59.8598,17.6391,0.79,SWE,Europe & Central Asia,High Income,
Sweden,2014,43.473,4.483,410604240896.0,9696437.0,SWE,6.424,57.3937,11.9142,0.79,SWE,Europe & Central Asia,High Income,
Sweden,2015,43.418,4.431,429037420544.0,9799482.0,SWE,8.249,55.6336,13.0788,0.82,SWE,Europe & Central Asia,High Income,
Sweden,2015,43.418,4.431,429037420544.0,9799482.0,SWE,5.042,60.4845,15.4339,0.82,SWE,Europe & Central Asia,High Income,
Sweden,2015,43.418,4.431,429037420544.0,9799482.0,SWE,8.265,57.7026,11.9751,0.82,SWE,Europe & Central Asia,High Income,
Sweden,2015,43.418,4.431,429037420544.0,9799482.0,SWE,7.931,56.6725,12.8605,0.82,SWE,Europe & Central Asia,High Income,
Sweden,2015,43.418,4.431,429037420544.0,9799482.0,SWE,5.394,56.0281,13.15,0.82,SWE,Europe & Central Asia,High Income,
Sweden,2015,43.418,4.431,429037420544.0,9799482.0,SWE,7.793,55.87186667,12.83053333,0.82,SWE,Europe & Central Asia,High Income,
Sweden,2015,43.418,4.431,429037420544.0,9799482.0,SWE,9.279,58.4101,15.6246,0.82,SWE,Europe & Central Asia,High Income,
Sweden,2015,43.418,4.431,429037420544.0,9799482.0,SWE,11.23,55.5924,13.00555,0.82,SWE,Europe & Central Asia,High Income,
Sweden,2015,43.418,4.431,429037420544.0,9799482.0,SWE,4.49,56.2775,14.5319,0.82,SWE,Europe & Central Asia,High Income,
Sweden,2015,43.418,4.431,429037420544.0,9799482.0,SWE,4.998,59.35639444,18.01012778,0.82,SWE,Europe & Central Asia,High Income,
Sweden,2015,43.418,4.431,429037420544.0,9799482.0,SWE,2.26,63.8455,15.3197,0.82,SWE,Europe & Central Asia,High Income,
Sweden,2015,43.418,4.431,429037420544.0,9799482.0,SWE,3.723,59.8324,18.6313,0.82,SWE,Europe & Central Asia,High Income,
Sweden,2015,43.418,4.431,429037420544.0,9799482.0,SWE,5.691,58.8061,17.3881,0.82,SWE,Europe & Central Asia,High Income,
Sweden,2015,43.418,4.431,429037420544.0,9799482.0,SWE,3.677,63.82485,20.2739,0.82,SWE,Europe & Central Asia,High Income,
Sweden,2015,43.418,4.431,429037420544.0,9799482.0,SWE,4.365,59.8598,17.6391,0.82,SWE,Europe & Central Asia,High Income,
Sweden,2015,43.418,4.431,429037420544.0,9799482.0,SWE,4.737,59.6114,16.5539,0.82,SWE,Europe & Central Asia,High Income,
Sweden,2015,43.418,4.431,429037420544.0,9799482.0,SWE,5.02,57.3937,11.9142,0.82,SWE,Europe & Central Asia,High Income,
Sweden,2016,43.414,4.375,437921054720.0,9923281.0,SWE,8.672,56.5513,14.1387,1.14,SWE,Europe & Central Asia,High Income,
Sweden,2016,43.414,4.375,437921054720.0,9923281.0,SWE,6.69,55.63296667,13.0739,1.14,SWE,Europe & Central Asia,High Income,
Sweden,2016,43.414,4.375,437921054720.0,9923281.0,SWE,5.566,57.1686,15.3459,1.14,SWE,Europe & Central Asia,High Income,
Sweden,2016,43.414,4.375,437921054720.0,9923281.0,SWE,4.326,65.8255,21.69,1.14,SWE,Europe & Central Asia,High Income,
Sweden,2016,43.414,4.375,437921054720.0,9923281.0,SWE,7.025,60.4845,15.4339,1.14,SWE,Europe & Central Asia,High Income,
Sweden,2016,43.414,4.375,437921054720.0,9923281.0,SWE,4.179,58.1742,13.5513,1.14,SWE,Europe & Central Asia,High Income,
Sweden,2016,43.414,4.375,437921054720.0,9923281.0,SWE,4.7,60.60806667,15.6324,1.14,SWE,Europe & Central Asia,High Income,
Sweden,2016,43.414,4.375,437921054720.0,9923281.0,SWE,7.145,57.7026,11.9751,1.14,SWE,Europe & Central Asia,High Income,
Sweden,2016,43.414,4.375,437921054720.0,9923281.0,SWE,7.86,56.6725,12.8605,1.14,SWE,Europe & Central Asia,High Income,
Sweden,2016,43.414,4.375,437921054720.0,9923281.0,SWE,6.012,56.03525,13.1493,1.14,SWE,Europe & Central Asia,High Income,
Sweden,2016,43.414,4.375,437921054720.0,9923281.0,SWE,8.956,56.0315,14.1532,1.14,SWE,Europe & Central Asia,High Income,
Sweden,2016,43.414,4.375,437921054720.0,9923281.0,SWE,9.418,59.3112,14.1057,1.14,SWE,Europe & Central Asia,High Income,
Sweden,2016,43.414,4.375,437921054720.0,9923281.0,SWE,13.121,58.4101,15.6246,1.14,SWE,Europe & Central Asia,High Income,
Sweden,2016,43.414,4.375,437921054720.0,9923281.0,SWE,2.906,67.1679,20.692,1.14,SWE,Europe & Central Asia,High Income,
Sweden,2016,43.414,4.375,437921054720.0,9923281.0,SWE,10.455,55.5924,13.00555,1.14,SWE,Europe & Central Asia,High Income,
Sweden,2016,43.414,4.375,437921054720.0,9923281.0,SWE,5.571,58.7098,13.8218,1.14,SWE,Europe & Central Asia,High Income,
Sweden,2016,43.414,4.375,437921054720.0,9923281.0,SWE,3.815,56.2775,14.5319,1.14,SWE,Europe & Central Asia,High Income,
Sweden,2016,43.414,4.375,437921054720.0,9923281.0,SWE,5.444,59.35419474,18.01357895,1.14,SWE,Europe & Central Asia,High Income,
Sweden,2016,43.414,4.375,437921054720.0,9923281.0,SWE,2.109,63.8455,15.3197,1.14,SWE,Europe & Central Asia,High Income,
Sweden,2016,43.414,4.375,437921054720.0,9923281.0,SWE,5.348,62.38823333,17.30886667,1.14,SWE,Europe & Central Asia,High Income,
Sweden,2016,43.414,4.375,437921054720.0,9923281.0,SWE,4.252,59.8324,18.6313,1.14,SWE,Europe & Central Asia,High Income,
Sweden,2016,43.414,4.375,437921054720.0,9923281.0,SWE,4.393,58.8061,17.3881,1.14,SWE,Europe & Central Asia,High Income,
Sweden,2016,43.414,4.375,437921054720.0,9923281.0,SWE,4.094,63.82485,20.2739,1.14,SWE,Europe & Central Asia,High Income,
Sweden,2016,43.414,4.375,437921054720.0,9923281.0,SWE,4.76,59.8598,17.6391,1.14,SWE,Europe & Central Asia,High Income,
Sweden,2016,43.414,4.375,437921054720.0,9923281.0,SWE,5.466,59.6114,16.5539,1.14,SWE,Europe & Central Asia,High Income,
Sweden,2016,43.414,4.375,437921054720.0,9923281.0,SWE,3.772,57.3937,11.9142,1.14,SWE,Europe & Central Asia,High Income,
Sweden,2016,43.414,4.375,437921054720.0,9923281.0,SWE,6.069,55.43,13.833,1.14,SWE,Europe & Central Asia,High Income,
Sweden,2017,42.438,4.219,449166540800.0,10057864.0,SWE,6.317,56.5513,14.1387,0.95,SWE,Europe & Central Asia,High Income,
Sweden,2017,42.438,4.219,449166540800.0,10057864.0,SWE,5.984,55.63296667,13.0739,0.95,SWE,Europe & Central Asia,High Income,
Sweden,2017,42.438,4.219,449166540800.0,10057864.0,SWE,2.793,65.8255,21.69,0.95,SWE,Europe & Central Asia,High Income,
Sweden,2017,42.438,4.219,449166540800.0,10057864.0,SWE,6.456,60.60806667,15.6324,0.95,SWE,Europe & Central Asia,High Income,
Sweden,2017,42.438,4.219,449166540800.0,10057864.0,SWE,6.773,57.7026,11.9751,0.95,SWE,Europe & Central Asia,High Income,
Sweden,2017,42.438,4.219,449166540800.0,10057864.0,SWE,6.147,56.03525,13.1493,0.95,SWE,Europe & Central Asia,High Income,
Sweden,2017,42.438,4.219,449166540800.0,10057864.0,SWE,2.081,67.8558,20.23,0.95,SWE,Europe & Central Asia,High Income,
Sweden,2017,42.438,4.219,449166540800.0,10057864.0,SWE,5.51,56.8348,13.942,0.95,SWE,Europe & Central Asia,High Income,
Sweden,2017,42.438,4.219,449166540800.0,10057864.0,SWE,2.544,67.1679,20.692,0.95,SWE,Europe & Central Asia,High Income,
Sweden,2017,42.438,4.219,449166540800.0,10057864.0,SWE,9.661,55.5924,13.00555,0.95,SWE,Europe & Central Asia,High Income,
Sweden,2017,42.438,4.219,449166540800.0,10057864.0,SWE,3.352,58.7098,13.8218,0.95,SWE,Europe & Central Asia,High Income,
Sweden,2017,42.438,4.219,449166540800.0,10057864.0,SWE,5.065,56.4619,13.597,0.95,SWE,Europe & Central Asia,High Income,
Sweden,2017,42.438,4.219,449166540800.0,10057864.0,SWE,4.322,61.0095,14.552,0.95,SWE,Europe & Central Asia,High Income,
Sweden,2017,42.438,4.219,449166540800.0,10057864.0,SWE,3.48,56.2775,14.5319,0.95,SWE,Europe & Central Asia,High Income,
Sweden,2017,42.438,4.219,449166540800.0,10057864.0,SWE,4.757,59.3523087,17.99403043,0.95,SWE,Europe & Central Asia,High Income,
Sweden,2017,42.438,4.219,449166540800.0,10057864.0,SWE,1.332,63.8455,15.3197,0.95,SWE,Europe & Central Asia,High Income,
Sweden,2017,42.438,4.219,449166540800.0,10057864.0,SWE,5.392,62.38823333,17.30886667,0.95,SWE,Europe & Central Asia,High Income,
Sweden,2017,42.438,4.219,449166540800.0,10057864.0,SWE,2.949,59.8324,18.6313,0.95,SWE,Europe & Central Asia,High Income,
Sweden,2017,42.438,4.219,449166540800.0,10057864.0,SWE,3.793,58.8061,17.3881,0.95,SWE,Europe & Central Asia,High Income,
Sweden,2017,42.438,4.219,449166540800.0,10057864.0,SWE,3.543,63.82485,20.2739,0.95,SWE,Europe & Central Asia,High Income,
Sweden,2017,42.438,4.219,449166540800.0,10057864.0,SWE,4.7,59.8589,17.6415,0.95,SWE,Europe & Central Asia,High Income,
Sweden,2017,42.438,4.219,449166540800.0,10057864.0,SWE,4.594,59.6099,16.5505,0.95,SWE,Europe & Central Asia,High Income,
Sweden,2017,42.438,4.219,449166540800.0,10057864.0,SWE,4.565,57.7587,16.6389,0.95,SWE,Europe & Central Asia,High Income,
Sweden,2017,42.438,4.219,449166540800.0,10057864.0,SWE,3.289,57.3937,11.9142,0.95,SWE,Europe & Central Asia,High Income,
Sweden,2017,42.438,4.219,449166540800.0,10057864.0,SWE,6.377,56.87985,14.79425,0.95,SWE,Europe & Central Asia,High Income,
Sweden,2018,42.058,4.133,457925394432.0,10175401.0,SWE,4.6,56.5513,14.1387,0.91,SWE,Europe & Central Asia,High Income,
Sweden,2018,42.058,4.133,457925394432.0,10175401.0,SWE,7.041,56.8993,14.5561,0.91,SWE,Europe & Central Asia,High Income,
Sweden,2018,42.058,4.133,457925394432.0,10175401.0,SWE,6.66,55.63296667,13.0739,0.91,SWE,Europe & Central Asia,High Income,
Sweden,2018,42.058,4.133,457925394432.0,10175401.0,SWE,4.688,59.3684,16.5106,0.91,SWE,Europe & Central Asia,High Income,
Sweden,2018,42.058,4.133,457925394432.0,10175401.0,SWE,2.794,67.136,20.6657,0.91,SWE,Europe & Central Asia,High Income,
Sweden,2018,42.058,4.133,457925394432.0,10175401.0,SWE,7.717,57.7026,11.9751,0.91,SWE,Europe & Central Asia,High Income,
Sweden,2018,42.058,4.133,457925394432.0,10175401.0,SWE,7.562,56.0424,13.1486,0.91,SWE,Europe & Central Asia,High Income,
Sweden,2018,42.058,4.133,457925394432.0,10175401.0,SWE,3.733,67.8558,20.23,0.91,SWE,Europe & Central Asia,High Income,
Sweden,2018,42.058,4.133,457925394432.0,10175401.0,SWE,6.777,56.8348,13.942,0.91,SWE,Europe & Central Asia,High Income,
Sweden,2018,42.058,4.133,457925394432.0,10175401.0,SWE,11.171,55.5924,13.00555,0.91,SWE,Europe & Central Asia,High Income,
Sweden,2018,42.058,4.133,457925394432.0,10175401.0,SWE,3.809,58.7098,13.8218,0.91,SWE,Europe & Central Asia,High Income,
Sweden,2018,42.058,4.133,457925394432.0,10175401.0,SWE,4.841,56.2775,14.5319,0.91,SWE,Europe & Central Asia,High Income,
Sweden,2018,42.058,4.133,457925394432.0,10175401.0,SWE,2.945,63.1778,14.6359,0.91,SWE,Europe & Central Asia,High Income,
Sweden,2018,42.058,4.133,457925394432.0,10175401.0,SWE,5.992,59.35183333,17.99717083,0.91,SWE,Europe & Central Asia,High Income,
Sweden,2018,42.058,4.133,457925394432.0,10175401.0,SWE,1.498,63.8455,15.3197,0.91,SWE,Europe & Central Asia,High Income,
Sweden,2018,42.058,4.133,457925394432.0,10175401.0,SWE,6.241,62.38755,17.30605,0.91,SWE,Europe & Central Asia,High Income,
Sweden,2018,42.058,4.133,457925394432.0,10175401.0,SWE,4.511,59.8324,18.6313,0.91,SWE,Europe & Central Asia,High Income,
Sweden,2018,42.058,4.133,457925394432.0,10175401.0,SWE,9.606,56.5248,14.9793,0.91,SWE,Europe & Central Asia,High Income,
Sweden,2018,42.058,4.133,457925394432.0,10175401.0,SWE,4.596,63.82485,20.2739,0.91,SWE,Europe & Central Asia,High Income,
Sweden,2018,42.058,4.133,457925394432.0,10175401.0,SWE,5.423,59.915875,17.606225,0.91,SWE,Europe & Central Asia,High Income,
Sweden,2018,42.058,4.133,457925394432.0,10175401.0,SWE,6.73,59.6099,16.5505,0.91,SWE,Europe & Central Asia,High Income,
Sweden,2018,42.058,4.133,457925394432.0,10175401.0,SWE,4.1,57.7587,16.6389,0.91,SWE,Europe & Central Asia,High Income,
Sweden,2018,42.058,4.133,457925394432.0,10175401.0,SWE,3.74,57.3937,11.9142,0.91,SWE,Europe & Central Asia,High Income,
Sweden,2018,42.058,4.133,457925394432.0,10175401.0,SWE,7.966,56.87985,14.79425,0.91,SWE,Europe & Central Asia,High Income,
Sweden,2019,40.834,3.972,467020677120.0,10279122.0,SWE,6.754,55.6342,13.080475,1.05,SWE,Europe & Central Asia,High Income,
Sweden,2019,40.834,3.972,467020677120.0,10279122.0,SWE,5.119,57.1685,15.3468,1.05,SWE,Europe & Central Asia,High Income,
Sweden,2019,40.834,3.972,467020677120.0,10279122.0,SWE,6.485,57.7026,11.9751,1.05,SWE,Europe & Central Asia,High Income,
Sweden,2019,40.834,3.972,467020677120.0,10279122.0,SWE,5.547,60.2814,15.9891,1.05,SWE,Europe & Central Asia,High Income,
Sweden,2019,40.834,3.972,467020677120.0,10279122.0,SWE,7.489,56.0424,13.1486,1.05,SWE,Europe & Central Asia,High Income,
Sweden,2019,40.834,3.972,467020677120.0,10279122.0,SWE,2.947,67.8558,20.23,1.05,SWE,Europe & Central Asia,High Income,
Sweden,2019,40.834,3.972,467020677120.0,10279122.0,SWE,4.964,56.8348,13.942,1.05,SWE,Europe & Central Asia,High Income,
Sweden,2019,40.834,3.972,467020677120.0,10279122.0,SWE,9.802,55.5924,13.00555,1.05,SWE,Europe & Central Asia,High Income,
Sweden,2019,40.834,3.972,467020677120.0,10279122.0,SWE,2.758,58.7098,13.8218,1.05,SWE,Europe & Central Asia,High Income,
Sweden,2019,40.834,3.972,467020677120.0,10279122.0,SWE,6.263,56.2775,14.5319,1.05,SWE,Europe & Central Asia,High Income,
Sweden,2019,40.834,3.972,467020677120.0,10279122.0,SWE,5.668,59.35109474,18.00218947,1.05,SWE,Europe & Central Asia,High Income,
Sweden,2019,40.834,3.972,467020677120.0,10279122.0,SWE,1.762,63.8455,15.3197,1.05,SWE,Europe & Central Asia,High Income,
Sweden,2019,40.834,3.972,467020677120.0,10279122.0,SWE,6.074,62.38755,17.30605,1.05,SWE,Europe & Central Asia,High Income,
Sweden,2019,40.834,3.972,467020677120.0,10279122.0,SWE,4.4,59.8324,18.6313,1.05,SWE,Europe & Central Asia,High Income,
Sweden,2019,40.834,3.972,467020677120.0,10279122.0,SWE,8.699,57.7946,13.4146,1.05,SWE,Europe & Central Asia,High Income,
Sweden,2019,40.834,3.972,467020677120.0,10279122.0,SWE,4.257,63.82485,20.2739,1.05,SWE,Europe & Central Asia,High Income,
Sweden,2019,40.834,3.972,467020677120.0,10279122.0,SWE,4.286,59.93446667,17.5964,1.05,SWE,Europe & Central Asia,High Income,
Sweden,2019,40.834,3.972,467020677120.0,10279122.0,SWE,5.98,59.6099,16.5505,1.05,SWE,Europe & Central Asia,High Income,
Sweden,2019,40.834,3.972,467020677120.0,10279122.0,SWE,3.944,57.3937,11.9142,1.05,SWE,Europe & Central Asia,High Income,
Sweden,2019,40.834,3.972,467020677120.0,10279122.0,SWE,6.984,56.87985,14.79425,1.05,SWE,Europe & Central Asia,High Income,
Sweden,2020,36.703,3.545,456885338112.0,10353680.0,SWE,11.567,56.5513,14.1387,1.14,SWE,Europe & Central Asia,High Income,
Sweden,2020,36.703,3.545,456885338112.0,10353680.0,SWE,5.642,55.63435,13.07315,1.14,SWE,Europe & Central Asia,High Income,
Sweden,2020,36.703,3.545,456885338112.0,10353680.0,SWE,6.002,57.700375,11.970525,1.14,SWE,Europe & Central Asia,High Income,
Sweden,2020,36.703,3.545,456885338112.0,10353680.0,SWE,5.293,60.2814,15.9891,1.14,SWE,Europe & Central Asia,High Income,
Sweden,2020,36.703,3.545,456885338112.0,10353680.0,SWE,7.849,56.04586667,12.69743333,1.14,SWE,Europe & Central Asia,High Income,
Sweden,2020,36.703,3.545,456885338112.0,10353680.0,SWE,6.334,56.0424,13.1486,1.14,SWE,Europe & Central Asia,High Income,
Sweden,2020,36.703,3.545,456885338112.0,10353680.0,SWE,7.018,56.6642,16.3336,1.14,SWE,Europe & Central Asia,High Income,
Sweden,2020,36.703,3.545,456885338112.0,10353680.0,SWE,5.798,67.8558,20.23,1.14,SWE,Europe & Central Asia,High Income,
Sweden,2020,36.703,3.545,456885338112.0,10353680.0,SWE,4.169,56.8348,13.942,1.14,SWE,Europe & Central Asia,High Income,
Sweden,2020,36.703,3.545,456885338112.0,10353680.0,SWE,8.843,55.5924,13.00555,1.14,SWE,Europe & Central Asia,High Income,
Sweden,2020,36.703,3.545,456885338112.0,10353680.0,SWE,2.49,58.7098,13.8218,1.14,SWE,Europe & Central Asia,High Income,
Sweden,2020,36.703,3.545,456885338112.0,10353680.0,SWE,4.878,64.7498,20.96046667,1.14,SWE,Europe & Central Asia,High Income,
Sweden,2020,36.703,3.545,456885338112.0,10353680.0,SWE,4.806,59.35109474,18.00218947,1.14,SWE,Europe & Central Asia,High Income,
Sweden,2020,36.703,3.545,456885338112.0,10353680.0,SWE,1.589,63.8455,15.3197,1.14,SWE,Europe & Central Asia,High Income,
Sweden,2020,36.703,3.545,456885338112.0,10353680.0,SWE,5.434,62.38755,17.30605,1.14,SWE,Europe & Central Asia,High Income,
Sweden,2020,36.703,3.545,456885338112.0,10353680.0,SWE,3.639,59.8324,18.6313,1.14,SWE,Europe & Central Asia,High Income,
Sweden,2020,36.703,3.545,456885338112.0,10353680.0,SWE,3.576,63.82563333,20.27346667,1.14,SWE,Europe & Central Asia,High Income,
Sweden,2020,36.703,3.545,456885338112.0,10353680.0,SWE,4.252,59.93446667,17.5964,1.14,SWE,Europe & Central Asia,High Income,
Sweden,2020,36.703,3.545,456885338112.0,10353680.0,SWE,4.732,59.6099,16.5505,1.14,SWE,Europe & Central Asia,High Income,
Sweden,2020,36.703,3.545,456885338112.0,10353680.0,SWE,5.208,57.3937,11.9142,1.14,SWE,Europe & Central Asia,High Income,
Sweden,2020,36.703,3.545,456885338112.0,10353680.0,SWE,5.396,56.8805,14.80085,1.14,SWE,Europe & Central Asia,High Income,
Sweden,2021,38.634,3.709,481492434944.0,10416136.0,SWE,5.885,55.63275,13.07485,0.8,SWE,Europe & Central Asia,High Income,
Sweden,2021,38.634,3.709,481492434944.0,10416136.0,SWE,7.547,56.6642,16.3336,0.8,SWE,Europe & Central Asia,High Income,
Sweden,2021,38.634,3.709,481492434944.0,10416136.0,SWE,4.167,60.1493,15.2092,0.8,SWE,Europe & Central Asia,High Income,
Sweden,2021,38.634,3.709,481492434944.0,10416136.0,SWE,6.296,56.4619,13.597,0.8,SWE,Europe & Central Asia,High Income,
Sweden,2021,38.634,3.709,481492434944.0,10416136.0,SWE,6.076,63.1739,14.6411,0.8,SWE,Europe & Central Asia,High Income,
Sweden,2021,38.634,3.709,481492434944.0,10416136.0,SWE,5.157,59.37837778,18.02133333,0.8,SWE,Europe & Central Asia,High Income,
Sweden,2021,38.634,3.709,481492434944.0,10416136.0,SWE,1.949,63.8455,15.3197,0.8,SWE,Europe & Central Asia,High Income,
Sweden,2021,38.634,3.709,481492434944.0,10416136.0,SWE,5.375,62.3886,17.3089,0.8,SWE,Europe & Central Asia,High Income,
Sweden,2021,38.634,3.709,481492434944.0,10416136.0,SWE,3.998,63.82125,20.26675,0.8,SWE,Europe & Central Asia,High Income,
Sweden,2021,38.634,3.709,481492434944.0,10416136.0,SWE,5.747,57.3937,11.9142,0.8,SWE,Europe & Central Asia,High Income,
Sweden,2021,38.634,3.709,481492434944.0,10416136.0,SWE,5.795,57.6399,18.3097,0.8,SWE,Europe & Central Asia,High Income,
Sweden,2022,37.474,3.573,494214545408.0,10487333.0,SWE,,,,0.89,SWE,Europe & Central Asia,High Income,
Sweden,2023,36.556,3.465,,10551493.0,SWE,,,,0.99,SWE,Europe & Central Asia,High Income,
Switzerland,1990,44.149,6.576,234154442752.0,6713167.0,CHE,,,,0.61,CHE,Europe & Central Asia,High Income,
Switzerland,1991,46.132,6.787,236201934848.0,6796942.0,CHE,,,,0.52,CHE,Europe & Central Asia,High Income,
Switzerland,1992,46.018,6.693,239958540288.0,6875049.0,CHE,,,,0.3,CHE,Europe & Central Asia,High Income,
Switzerland,1993,43.61,6.286,243429638144.0,6938107.0,CHE,,,,0.32,CHE,Europe & Central Asia,High Income,
Switzerland,1994,42.67,6.101,250752172032.0,6993594.0,CHE,,,,0.4,CHE,Europe & Central Asia,High Income,
Switzerland,1995,43.414,6.166,257142571008.0,7040481.0,CHE,,,,0.5,CHE,Europe & Central Asia,High Income,
Switzerland,1996,44.108,6.237,263448608768.0,7071884.0,CHE,,,,0.34,CHE,Europe & Central Asia,High Income,
Switzerland,1997,43.046,6.072,274617008128.0,7089163.0,CHE,,,,0.39,CHE,Europe & Central Asia,High Income,
